Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2008-04-15;19,07466;19,07466;18,95784;19,06631;22500;0,00000;0;0,00395;0,84486;0,32741;0,86945;0,88880;0,85502;0,85619;0,90021;0,93682;-0,03796;-0,00855;-0,02941;-0,83660;-0,77906;-0,05753
2008-04-16;19,24988;19,55027;19,24988;19,53358;2900;0,00000;0;0,02451;0,86556;0,34232;0,86930;0,88823;0,85694;0,85705;0,89952;0,93611;-0,01708;-0,01025;-0,00682;-0,82778;-0,78125;-0,04654
2008-04-17;19,64206;19,64206;19,58365;19,59199;4300;0,00000;0;0,00299;0,86815;0,32005;0,86925;0,88773;0,85898;0,85805;0,89890;0,93543;0,00414;-0,00738;0,01151;-0,81795;-0,78289;-0,03506
2008-04-18;19,85066;19,93410;19,84231;19,84231;1800;0,00000;0;0,01278;0,87924;0,32215;0,86964;0,88752;0,86266;0,85998;0,89851;0,93487;0,04068;0,00224;0,03845;-0,80379;-0,78382;-0,01996
2008-04-21;19,70881;19,75053;19,68378;19,72550;3100;0,00000;0;-0,00589;0,87407;0,30657;0,86982;0,88719;0,86474;0,86126;0,89803;0,93427;0,05953;0,01370;0,04584;-0,79194;-0,78419;-0,00776
2008-04-22;19,54193;19,54193;19,34167;19,46683;8500;0,00000;0;-0,01311;0,86260;0,31392;0,86953;0,88658;0,86435;0,86138;0,89733;0,93356;0,05299;0,02155;0,03143;-0,78480;-0,78421;-0,00059
2008-04-23;19,35001;19,35001;19,34167;19,34167;500;0,00000;0;-0,00643;0,85706;0,29595;0,86905;0,88586;0,86302;0,86099;0,89653;0,93279;0,03727;0,02470;0,01257;-0,77980;-0,78402;0,00422
2008-04-24;19,23319;19,54193;19,23319;19,50855;1800;0,00000;0;0,00863;0,86445;0,29717;0,86887;0,88533;0,86328;0,86131;0,89589;0,93211;0,03785;0,02733;0,01052;-0,77172;-0,78347;0,01175
2008-04-25;19,60868;19,63371;19,38339;19,63371;2900;0,00000;0;0,00642;0,87000;0,29270;0,86891;0,88495;0,86450;0,86210;0,89538;0,93150;0,04785;0,03143;0,01642;-0,76144;-0,78249;0,02105
2008-04-28;19,70047;19,76722;19,63371;19,69212;8700;0,00000;0;0,00297;0,87259;0,27754;0,86905;0,88464;0,86597;0,86305;0,89493;0,93091;0,05980;0,03711;0,02270;-0,75025;-0,78106;0,03081
2008-04-29;19,66709;19,66709;19,56696;19,61703;4200;0,00000;0;-0,00381;0,86926;0,26303;0,86906;0,88426;0,86657;0,86361;0,89442;0,93030;0,06249;0,04218;0,02031;-0,74053;-0,77926;0,03873
2008-04-30;19,57530;19,80059;19,56696;19,56696;42800;0,00000;0;-0,00255;0,86704;0,26023;0,86898;0,88384;0,86666;0,86393;0,89388;0,92967;0,05990;0,04573;0,01417;-0,73178;-0,77715;0,04538
2008-05-01;19,52524;19,97582;19,52524;19,95079;7000;0,00000;0;0,01962;0,88405;0,27836;0,86957;0,88384;0,86982;0,86575;0,89368;0,92921;0,08780;0,05414;0,03366;-0,71635;-0,77446;0,05811
2008-05-02;20,09264;20,09264;19,90907;19,91741;12700;0,00000;0;-0,00167;0,88257;0,26933;0,87008;0,88381;0,87214;0,86728;0,89346;0,92875;0,10599;0,06451;0,04148;-0,70189;-0,77125;0,06936
2008-05-05;19,85066;19,86735;19,72550;19,84231;18700;0,00000;0;-0,00377;0,87924;0,26196;0,87044;0,88370;0,87343;0,86837;0,89318;0,92826;0,11305;0,07422;0,03883;-0,68907;-0,76762;0,07854
2008-05-06;19,73384;20,11767;19,73384;20,11767;3600;0,00000;0;0,01388;0,89144;0,27357;0,87127;0,88389;0,87670;0,87047;0,89315;0,92789;0,13926;0,08723;0,05203;-0,67170;-0,76338;0,09168
2008-05-07;20,20946;20,24283;19,97582;19,97582;3400;0,00000;0;-0,00705;0,88516;0,27294;0,87181;0,88392;0,87824;0,87180;0,89299;0,92747;0,14689;0,09916;0,04773;-0,65730;-0,75869;0,10139
2008-05-08;20,06761;20,06761;19,98417;20,00085;2300;0,00000;0;0,00125;0,88627;0,25569;0,87238;0,88398;0,87970;0,87312;0,89286;0,92706;0,15319;0,10997;0,04323;-0,64282;-0,75358;0,11076
2008-05-09;20,00920;20,13436;20,00920;20,09264;4100;0,00000;0;0,00459;0,89033;0,24405;0,87308;0,88414;0,88163;0,87468;0,89281;0,92669;0,16370;0,12071;0,04299;-0,62710;-0,74800;0,12090
2008-05-12;20,24283;20,40971;20,24283;20,40971;13200;0,00000;0;0,01578;0,90438;0,25101;0,87431;0,88464;0,88577;0,87738;0,89304;0,92647;0,19537;0,13564;0,05972;-0,60626;-0,74176;0,13550
2008-05-13;20,49315;20,71010;20,48481;20,69341;14700;0,00000;0;0,01390;0,91696;0,25571;0,87598;0,88543;0,89144;0,88098;0,89351;0,92637;0,24058;0,15663;0,08395;-0,58113;-0,73468;0,15355
2008-05-14;20,90202;20,90202;20,76851;20,76851;1100;0,00000;0;0,00363;0,92028;0,25122;0,87772;0,88629;0,89668;0,88455;0,89404;0,92631;0,27925;0,18116;0,09810;-0,55559;-0,72680;0,17121
2008-05-15;20,63501;20,93540;20,63501;20,91871;4500;0,00000;0;0,00723;0,92694;0,25591;0,87965;0,88730;0,90219;0,88841;0,89469;0,92632;0,31835;0,20860;0,10976;-0,52836;-0,71807;0,18971
2008-05-16;20,94374;20,94374;20,71010;20,78520;3200;0,00000;0;-0,00638;0,92102;0,25378;0,88127;0,88813;0,90561;0,89137;0,89521;0,92627;0,33471;0,23382;0,10089;-0,50450;-0,70868;0,20418
2008-05-19;20,86030;20,99380;20,78520;20,81858;8200;0,00000;0;0,00161;0,92250;0,24948;0,88289;0,88898;0,90868;0,89420;0,89575;0,92623;0,34637;0,25633;0,09004;-0,48093;-0,69867;0,21774
2008-05-20;20,79355;20,79355;20,49316;20,59329;23300;0,00000;0;-0,01082;0,91252;0,25671;0,88405;0,88956;0,90938;0,89587;0,89609;0,92609;0,33359;0,27178;0,06181;-0,46219;-0,68828;0,22609
2008-05-21;20,71845;20,74348;20,25952;20,26787;36900;0,00000;0;-0,01580;0,89810;0,27836;0,88460;0,88977;0,90733;0,89607;0,89613;0,92581;0,29381;0,27619;0,01762;-0,44981;-0,67781;0,22800
2008-05-22;20,19277;20,36800;20,19277;20,25118;26700;0,00000;0;-0,00082;0,89736;0,26853;0,88510;0,88996;0,90552;0,89619;0,89615;0,92553;0,25797;0,27254;-0,01457;-0,43809;-0,66729;0,22920
2008-05-23;20,05926;20,05926;19,95079;19,95079;13800;0,00000;0;-0,01483;0,88405;0,27157;0,88506;0,88981;0,90161;0,89508;0,89591;0,92512;0,20298;0,25863;-0,05565;-0,43197;-0,65696;0,22499
2008-05-27;19,96748;20,19277;19,60033;20,03423;28700;0,00000;0;0,00418;0,88775;0,30213;0,88517;0,88976;0,89909;0,89442;0,89575;0,92475;0,16425;0,23975;-0,07551;-0,42446;-0,64677;0,22231
