Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2008-02-06;18,02182;18,08081;17,66353;17,66353;627600;0,00000;0,00000;-0,01475;0,89441;0,47452;0,94922;0,96648;0,91087;0,91972;0,97371;0,99099;-0,25432;-0,34349;0,08918;-0,42808;-0,25382;-0,17425
2008-02-07;17,64169;17,98251;17,50842;17,84050;577200;0,00000;0,00000;0,01002;0,90337;0,47448;0,94742;0,96492;0,90951;0,91824;0,97232;0,99012;-0,24820;-0,32442;0,07622;-0,43817;-0,26439;-0,17378
2008-02-08;17,87109;18,07645;17,80118;17,96284;648000;0,00000;0,00000;0,00686;0,90957;0,45551;0,94594;0,96355;0,90952;0,91745;0,97108;0,98932;-0,23082;-0,30569;0,07486;-0,44542;-0,27462;-0,17080
2008-02-11;17,96065;18,21190;17,87108;18,17039;445200;0,00000;0,00000;0,01155;0,92008;0,44459;0,94493;0,96248;0,91144;0,91769;0,97007;0,98863;-0,19802;-0,28415;0,08612;-0,44846;-0,28431;-0,16415
2008-02-12;18,31677;18,39760;18,04586;18,14199;749600;0,00000;0,00000;-0,00156;0,91864;0,43574;0,94389;0,96140;0,91275;0,91777;0,96905;0,98793;-0,17233;-0,26177;0,08944;-0,45164;-0,29354;-0,15810
2008-02-13;18,53741;18,53741;18,19878;18,40415;346400;0,00000;0,00000;0,01445;0,93192;0,43190;0,94342;0,96067;0,91623;0,91906;0,96831;0,98737;-0,12933;-0,23528;0,10595;-0,44984;-0,30205;-0,14779
2008-02-14;18,72750;18,72750;18,13762;18,13980;594000;0,00000;0,00000;-0,01436;0,91853;0,44695;0,94245;0,95963;0,91665;0,91901;0,96733;0,98669;-0,11525;-0,21126;0,09602;-0,45254;-0,31016;-0,14238
2008-02-15;17,82083;18,07426;17,78587;18,07426;518000;0,00000;0,00000;-0,00361;0,91521;0,43809;0,94138;0,95853;0,91639;0,91867;0,96630;0,98598;-0,10813;-0,19063;0,08250;-0,45603;-0,31794;-0,13809
2008-02-19;18,22501;18,35828;18,08518;18,14636;894400;0,00000;0,00000;0,00399;0,91886;0,42342;0,94050;0,95755;0,91684;0,91868;0,96536;0,98531;-0,09557;-0,17162;0,07605;-0,45786;-0,32533;-0,13253
2008-02-20;17,80991;18,45222;17,80991;18,42600;1591200;0,00000;0,00000;0,01541;0,93302;0,44426;0,94020;0,95695;0,91978;0,91999;0,96472;0,98479;-0,06234;-0,14976;0,08742;-0,45447;-0,33208;-0,12239
2008-02-21;18,58112;18,58767;18,16165;18,17694;1535200;0,00000;0,00000;-0,01352;0,92041;0,44253;0,93943;0,95604;0,91990;0,92003;0,96384;0,98415;-0,05545;-0,13090;0,07544;-0,45539;-0,33848;-0,11691
2008-02-22;18,23812;18,27526;17,96284;18,26652;2021600;0,00000;0,00000;0,00493;0,92495;0,43014;0,93886;0,95528;0,92081;0,92047;0,96307;0,98356;-0,04228;-0,11317;0,07089;-0,45446;-0,34444;-0,11002
