Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2008-01-09;27,72655;27,86938;27,11768;27,86938;445400;0,00000;0,00000;0,00583;0,91562;;0,99362;1,00011;0,95124;0,97434;1,00241;1,00725;-0,59360;-0,33206;-0,26154;-0,19173;-0,05944;-0,13229
2008-01-10;27,59876;28,28657;27,50104;28,09488;972000;0,00000;0,00000;0,00809;0,92303;;0,99086;0,99821;0,94611;0,96968;1,00084;1,00641;-0,62774;-0,39464;-0,23310;-0,22336;-0,07568;-0,14768
2008-01-11;27,94078;28,06481;27,67017;27,74910;163400;0,00000;0,00000;-0,01231;0,91167;;0,98775;0,99607;0,93985;0,96441;0,99908;1,00547;-0,67492;-0,45328;-0,22165;-0,25942;-0,09292;-0,16650
2008-01-14;27,95583;28,00469;27,67770;27,92576;228400;0,00000;0,00000;0,00637;0,91748;;0,98499;0,99413;0,93578;0,96014;0,99746;1,00459;-0,69010;-0,50237;-0,18773;-0,29055;-0,11058;-0,17997
2008-01-15;27,55741;27,61379;27,23418;27,30935;436000;0,00000;0,00000;-0,02207;0,89723;;0,98155;0,99174;0,92877;0,95442;0,99548;1,00353;-0,74330;-0,55195;-0,19135;-0,33085;-0,12940;-0,20146
2008-01-16;27,18910;27,67019;27,10642;27,33193;284600;0,00000;0,00000;0,00083;0,89797;;0,97828;0,98942;0,92317;0,94929;0,99355;1,00248;-0,77471;-0,59753;-0,17718;-0,36868;-0,14901;-0,21966
2008-01-17;27,43339;27,51607;26,59524;26,60275;382200;0,00000;0,00000;-0,02668;0,87401;;0,97419;0,98657;0,91423;0,94244;0,99118;1,00120;-0,84866;-0,64867;-0,19998;-0,41729;-0,17019;-0,24710
2008-01-18;26,82827;26,92599;26,11791;26,31335;558400;0,00000;0,00000;-0,01088;0,86450;;0,96988;0,98356;0,90519;0,93536;0,98867;0,99984;-0,92001;-0,70373;-0,21627;-0,46846;-0,19293;-0,27552
2008-01-22;24,99412;26,66290;21,05519;26,39228;1059400;0,00000;0,00000;0,00300;0,86710;1,02208;0,96585;0,98068;0,89827;0,92915;0,98626;0,99852;-0,95913;-0,75541;-0,20372;-0,51557;-0,21675;-0,29882
2008-01-23;25,47144;27,27553;25,33238;27,21915;478600;0,00000;0,00000;0,03133;0,89426;1,10980;0,96305;0,97855;0,89754;0,92598;0,98444;0,99748;-0,91289;-0,78720;-0,12569;-0,54570;-0,24032;-0,30538
2008-01-24;27,39203;27,46720;27,03121;27,32814;438600;0,00000;0,00000;0,00400;0,89784;1,04562;0,96049;0,97656;0,89759;0,92342;0,98273;0,99649;-0,85756;-0,80137;-0,05619;-0,57221;-0,26345;-0,30876
2008-01-25;27,45969;27,65514;26,97484;27,11767;453400;0,00000;0,00000;-0,00770;0,89093;1,01083;0,95776;0,97444;0,89638;0,92047;0,98091;0,99544;-0,82123;-0,80537;-0,01586;-0,60087;-0,28636;-0,31451
2008-01-28;27,00116;27,80172;26,86209;27,80172;401600;0,00000;0,00000;0,02523;0,91340;1,00405;0,95602;0,97293;0,89948;0,91983;0,97957;0,99462;-0,72884;-0,78999;0,06115;-0,61588;-0,30821;-0,30767
2008-01-29;28,14750;28,14750;27,69272;28,07984;177600;0,00000;0,00000;0,01000;0,92254;0,95174;0,95471;0,97169;0,90367;0,92007;0,97844;0,99390;-0,62596;-0,75706;0,13110;-0,62499;-0,32874;-0,29625
