Date;Open;High;Low;Close;Volume;Dividends;Stock Splits;Percent Change;Factor;ATR20;EMA50;EMA80;EMA10;EMA21;EMA100;EMA200;MACD_day;MACDsign_day;MACDdif_day;MACD_week;MACDsign_week;MACDdif_week
2016-12-13;24,37290;24,46439;24,37290;24,42779;7800;0,00000;0;0,00755;1,05931;0,18479;1,01922;1,01396;1,04251;1,03206;1,01197;1,00751;0,26547;0,21022;0,05525;0,17471;0,06097;0,11374
2016-12-14;24,52843;24,52843;24,18992;24,34088;11200;0,00000;0;-0,00356;1,05554;0,19943;1,02064;1,01499;1,04488;1,03420;1,01283;1,00799;0,27403;0,22298;0,05105;0,18773;0,06684;0,12089
2016-12-15;24,24481;24,41956;24,24481;24,34545;2600;0,00000;0;0,00019;1,05574;0,19708;1,02202;1,01599;1,04685;1,03616;1,01368;1,00846;0,27797;0,23398;0,04400;0,20012;0,07299;0,12712
2016-12-16;24,46673;24,46673;24,27838;24,31973;20900;0,11200;0;-0,00106;1,05463;0,19625;1,02330;1,01695;1,04827;1,03784;1,01449;1,00892;0,27585;0,24235;0,03350;0,21136;0,07936;0,13200
2016-12-19;24,48510;24,48510;24,32891;24,32891;20900;0,00000;0;0,00038;1,05503;0,19331;1,02454;1,01789;1,04949;1,03940;1,01529;1,00938;0,27177;0,24823;0,02353;0,22213;0,08592;0,13621
2016-12-20;24,42998;24,57698;24,38404;24,44835;22400;0,00000;0;0,00491;1,06021;0,19852;1,02594;1,01893;1,05144;1,04129;1,01618;1,00989;0,27501;0,25359;0,02142;0,23436;0,09272;0,14164
2016-12-21;24,58617;24,58617;24,35648;24,35648;12300;0,00000;0;-0,00376;1,05622;0,20149;1,02713;1,01985;1,05231;1,04265;1,01698;1,01035;0,26708;0,25629;0,01079;0,24429;0,09965;0,14464
2016-12-22;24,45754;24,45754;24,26460;24,28298;7500;0,00000;0;-0,00302;1,05303;0,20068;1,02815;1,02067;1,05244;1,04359;1,01769;1,01077;0,25196;0,25542;-0,00346;0,25233;0,10661;0,14573
2016-12-23;24,32891;24,33810;24,30135;24,33810;5400;0,00000;0;0,00227;1,05542;0,18681;1,02921;1,02153;1,05298;1,04467;1,01844;1,01122;0,24164;0,25267;-0,01102;0,26084;0,11363;0,14721
2016-12-27;24,40242;24,46581;24,40242;24,43917;10500;0,00000;0;0,00415;1,05981;0,18119;1,03041;1,02248;1,05422;1,04604;1,01926;1,01170;0,23887;0,24991;-0,01104;0,27057;0,12075;0,14982
2016-12-28;24,54022;24,54022;24,20947;24,22785;20600;0,00000;0;-0,00865;1,05064;0,19543;1,03121;1,02317;1,05357;1,04646;1,01988;1,01209;0,21711;0,24335;-0,02624;0,27601;0,12779;0,14822
2016-12-29;24,31054;24,31054;24,19110;24,22234;11800;0,00000;0;-0,00023;1,05040;0,18819;1,03196;1,02384;1,05300;1,04682;1,02048;1,01247;0,19715;0,23411;-0,03695;0,28095;0,13472;0,14623
2016-12-30;24,31054;24,31054;24,09004;24,13597;11600;0,00000;0;-0,00357;1,04666;0,19127;1,03254;1,02441;1,05184;1,04681;1,02100;1,01281;0,17238;0,22176;-0,04938;0,28401;0,14146;0,14255
2017-01-03;24,50348;24,50348;24,20488;24,28298;8200;0,00000;0;0,00609;1,05303;0,20805;1,03334;1,02511;1,05206;1,04737;1,02163;1,01321;0,16273;0,20996;-0,04722;0,28935;0,14813;0,14122
2017-01-04;24,39322;24,51267;24,39322;24,47591;31500;0,00000;0;0,00795;1,06140;0,21011;1,03444;1,02601;1,05376;1,04865;1,02242;1,01369;0,16871;0,20171;-0,03299;0,29767;0,15486;0,14281
2017-01-05;24,48510;24,49429;24,39323;24,44835;20800;0,00000;0;-0,00113;1,06021;0,19973;1,03545;1,02685;1,05493;1,04970;1,02317;1,01415;0,16928;0,19522;-0,02595;0,30497;0,16161;0,14336
2017-01-06;24,58617;24,61465;24,47224;24,60455;3900;0,00000;0;0,00639;1,06698;0,19655;1,03669;1,02785;1,05712;1,05127;1,02404;1,01468;0,18025;0,19223;-0,01198;0,31450;0,16847;0,14603
2017-01-09;24,61373;24,61373;24,49429;24,51266;15400;0,00000;0;-0,00373;1,06299;0,18920;1,03772;1,02871;1,05819;1,05233;1,02481;1,01516;0,17946;0,18967;-0,01021;0,32182;0,17534;0,14647
2017-01-10;24,55860;24,60454;24,47592;24,50348;70800;0,00000;0;-0,00037;1,06260;0,18343;1,03869;1,02955;1,05899;1,05327;1,02556;1,01563;0,17607;0,18695;-0,01089;0,32846;0,18220;0,14626
2017-01-11;24,49245;24,52185;24,42079;24,51266;8400;0,00000;0;0,00037;1,06299;0,17559;1,03965;1,03038;1,05972;1,05415;1,02630;1,01610;0,17213;0,18399;-0,01186;0,33478;0,18902;0,14577
2017-01-12;24,53104;24,53104;24,31054;24,47591;5100;0,00000;0;-0,00150;1,06140;0,17987;1,04050;1,03114;1,06002;1,05481;1,02699;1,01655;0,16416;0,18002;-0,01586;0,33999;0,19576;0,14424
